,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type  ,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m
112,,2014-03-03 09:13:17,2014-02-27,HBAN,Casto Don M III,Dir,P - Purchase,$9.44,"+1,900","481,356",0%,"+$17,930",0,+3,+5,+4
113,,2014-03-03 09:08:13,2014-02-28,HBAN,Steinour Stephen D,"Pres, CEO, COB",P - Purchase,$9.44,"+10,000","2,620,826",0%,"+$94,411",0,+3,+5,+4
114,,2013-11-06 12:04:38,2013-11-04,HBAN,Sanders Keith D,Senior Exec Vice Presiden,S - Sale,$8.77,"-12,500","80,143",-13%,"-$109,625",+1,+1,+3,+6
115,,2013-08-30 12:40:12,2013-08-30,HBAN,Benhase Daniel B,Sr EVP of Principal Sub,P - Purchase,$8.24,"+5,000","358,384",+1%,"+$41,200",0,+3,+1,+17
116,M,2013-08-06 15:31:10,2013-08-05,HBAN,Stanutz Nicholas G,Sr EVP of Principal Sub,S - Sale,$8.70,"-10,000","260,293",-4%,"-$86,986",-1,-2,-4,+3
117,,2013-07-26 09:12:31,2013-07-25,HBAN,Sanders Keith D,Senior Exec Vice Presiden,S - Sale,$8.56,"-2,946","100,981",-3%,"-$25,218",0,+2,0,+11
118,,2013-05-17 13:15:23,2013-05-16,HBAN,Sanders Keith D,Senior Exec Vice Presiden,S - Sale,$7.65,"-7,517","103,927",-7%,"-$57,479",+2,-1,0,+19
119,D,2013-05-15 10:03:54,2013-05-14,HBAN,Anderson David S.,"EVP, Controller",S - Sale+OE,$7.60,"-25,000","72,463",-26%,"-$190,055",0,0,+1,+17
120,,2013-05-13 15:16:14,2013-05-13,HBAN,Steinour Stephen D,"Pres, CEO, COB",P - Purchase,$7.48,"+5,945","2,597,738",0%,"+$44,463",0,+3,+3,+18
121,,2013-05-03 14:33:45,2013-05-01,HBAN,Kight Peter J,Dir,P - Purchase,$7.12,"+100,000","124,554",+407%,"+$711,894",+2,+4,+8,+27
122,,2013-04-22 14:32:48,2013-04-22,HBAN,Porteous David L,Dir,P - Purchase,$6.95,"+4,740","683,533",+1%,"+$32,920",0,+2,+10,+28
123,,2013-04-19 13:14:22,2013-04-19,HBAN,Steinour Stephen D,"Pres, CEO, COB",P - Purchase,$6.94,"+7,600","2,450,150",0%,"+$52,710",+2,+4,+13,+27
124,,2013-03-01 09:47:46,2013-02-27,HBAN,Heller Paul G,"Sr. EVP, Chief Technology and",P - Purchase,$6.82,"+10,000","104,786",+11%,"+$68,200",+1,+4,+5,+18
125,,2013-03-01 09:29:39,2013-02-27,HBAN,Kight Peter J,Dir,P - Purchase,$7.01,"+14,285","14,285",New,"+$100,124",+1,+4,+5,+18
126,,2013-03-01 09:24:34,2013-02-28,HBAN,Dunlap James E,Regional Banking Group Pres,P - Purchase,$7.04,"+5,000","227,897",+2%,"+$35,195",+1,+4,+5,+18
127,,2013-02-26 16:18:10,2013-02-26,HBAN,Benhase Daniel B,Sr EVP of Principal Sub,P - Purchase,$6.86,"+10,000","321,515",+3%,"+$68,576",+3,+6,+10,+28
128,,2013-02-26 15:43:33,2013-02-26,HBAN,Steinour Stephen D,"Pres, CEO, COB",P - Purchase,$6.80,"+10,000","2,442,550",0%,"+$68,000",0,+6,+10,+28
129,,2013-02-07 16:29:38,2013-02-07,HBAN,Porteous David L,Dir,P - Purchase,$7.15,"+1,160","674,035",0%,"+$8,290",+1,0,+3,+21
130,,2013-01-23 13:42:46,2013-01-23,HBAN,Steinour Stephen D,"Pres, CEO, COB",P - Purchase,$7.04,"+40,000","2,311,150",+2%,"+$281,587",-1,-3,-3,+21
131,,2012-11-28 12:24:01,2012-11-27,HBAN,Dunlap James E,Regional Banking Group Pres,S - Sale,$6.29,"-58,000","190,124",-23%,"-$364,826",0,-3,+3,+29
132,,2012-11-27 10:23:17,2012-11-26,HBAN,Neu Richard W,Dir,P - Purchase,$6.26,"+20,000","125,210",+19%,"+$125,200",-2,-3,+1,+24
133,,2012-10-23 14:51:05,2012-10-23,HBAN,Benhase Daniel B,Sr EVP of Principal Sub,P - Purchase,$6.31,"+10,000","270,316",+4%,"+$63,074",-2,-1,-4,+11
134,,2012-08-16 10:43:04,2012-08-16,HBAN,Neumeyer Daniel J.,Sr. EVP of Principal Subsidiar,P - Purchase,$6.45,"+10,000","142,067",+8%,"+$64,495",0,+1,+12,+12
135,,2012-08-15 14:26:25,2012-08-15,HBAN,Kimble Donald R,"CFO, Sr. Exec. VP",P - Purchase,$6.41,"+5,000","272,610",+2%,"+$32,050",0,0,+10,+12
