,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type  ,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m
0,,,,,,,,,,,,,,,,
1,M,2021-05-21 18:00:27,2021-05-19,VTRS,Cornwell W Don,Dir,P - Purchase,$15.71,"+2,000","5,000",+67%,"+$31,415",,,,
2,D,2021-03-04 18:35:22,2021-03-03,VTRS,Cornwell W Don,Dir,P - Purchase,$13.84,"+3,000","3,000",New,"+$41,515",,,,
3,,2020-12-18 18:00:07,2020-12-16,VTRS,Kilts James M,Dir,P - Purchase,$17.66,"+27,736","64,905",+75%,"+$489,693",,,,
