,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type  ,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m
82,D,2016-03-23 16:41:06,2016-03-21,PKI,Corbett James,Please See Remarks,S - Sale+OE,$48.74,"-1,723","27,158",-6%,"-$83,979",0,+1,+6,+10
83,,2016-02-26 16:05:22,2016-02-24,PKI,Michas Alexis P,Dir,S - Sale,$47.56,"-10,000","54,951",-15%,"-$475,560",-1,+2,+1,+13
84,,2015-12-04 16:06:10,2015-12-03,PKI,Sicchitano Kenton J,Dir,S - Sale,$51.05,"-10,216","31,658",-24%,"-$521,517",-2,-4,+2,+5
85,D,2015-11-12 06:06:17,2015-11-10,PKI,Lopardo Nicholas A,Dir,S - Sale+OE,$51.55,"-20,894","52,025",-29%,"-$1,077,044",-2,+2,-2,+6
86,D,2015-11-04 16:06:10,2015-11-03,PKI,Wilson Frank Anders,Please See Remarks,S - Sale+OE,$52.69,"-16,380","55,859",-23%,"-$863,013",-1,-2,-4,-4
87,,2015-10-26 16:05:17,2015-10-23,PKI,Okun Andrew,Please See Remarks,S - Sale,$50.00,"-2,000","11,286",-15%,"-$100,000",0,+4,+6,+2
88,,2015-09-15 16:05:20,2015-09-14,PKI,Corbett James,Please See Remarks,S - Sale,$47.59,"-3,000","21,664",-12%,"-$142,776",0,-3,-2,-1
89,D,2015-09-04 16:05:23,2015-09-03,PKI,Sicchitano Kenton J,Dir,S - Sale+OE,$47.88,"-12,586","41,874",-23%,"-$602,630",+2,+1,-1,+3
90,,2015-08-13 16:05:49,2015-08-12,PKI,Lopardo Nicholas A,Dir,S - Sale,$49.52,"-30,000","51,977",-37%,"-$1,485,690",0,-1,-5,-14
91,,2015-06-09 16:06:43,2015-06-05,PKI,Michas Alexis P,Dir,S - Sale,$52.25,"-20,000","64,910",-24%,"-$1,045,020",+2,+1,-1,+1
92,D,2015-06-04 16:07:41,2015-06-03,PKI,Okun Andrew,Please See Remarks,S - Sale+OE,$52.57,"-8,715","13,286",-40%,"-$458,174",0,0,0,+3
93,D,2015-06-04 16:06:53,2015-06-03,PKI,Wilson Frank Anders,Please See Remarks,S - Sale+OE,$52.60,"-16,380","55,858",-23%,"-$861,539",0,0,0,+3
94,D,2015-03-30 16:05:22,2015-03-27,PKI,Goldberg Joel S,Please See Remarks,S - Sale+OE,$51.00,"-10,646","52,763",-17%,"-$542,946",-1,-1,+1,-11
95,,2015-03-24 16:05:18,2015-03-23,PKI,Okun Andrew,Please See Remarks,S - Sale,$50.09,"-2,000","13,286",-13%,"-$100,180",0,+2,+2,-7
96,D,2015-03-23 16:05:41,2015-03-20,PKI,Corbett James,Please See Remarks,S - Sale+OE,$50.23,"-5,157","24,664",-17%,"-$259,026",0,+1,+3,-6
97,D,2015-03-19 16:07:18,2015-03-18,PKI,Goldberg Joel S,See Remarks,S - Sale+OE,$49.00,"-9,000","52,763",-15%,"-$441,000",+1,+1,+2,-2
98,D,2015-03-09 16:05:54,2015-03-06,PKI,Sullivan Patrick J,Dir,S - Sale+OE,$46.90,"-12,586","27,294",-32%,"-$590,246",0,+2,+9,+3
99,D,2015-03-06 16:06:33,2015-03-05,PKI,Michas Alexis P,Dir,S - Sale+OE,$47.00,"-8,892","81,865",-10%,"-$417,924",0,+1,+9,+2
