,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type  ,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m
223,M,2010-11-08 12:13:53,2010-11-04,AFL,Durant Martin A,"EVP, Deputy CFO",S - Sale,$57.58,"-10,000","46,786",-18%,"-$575,800",-1,-5,-6,-4
224,,2010-11-04 15:31:07,2010-11-04,AFL,Hudson Elizabeth J,Dir,S - Sale,$57.50,"-15,000","54,743",-22%,"-$862,500",+2,0,-3,-2
225,D,2010-11-03 16:49:08,2010-11-02,AFL,Tillman Audrey B,EVP,S - Sale+OE,$56.27,"-15,000","12,924",-54%,"-$844,050",+2,0,-4,-1
226,D,2010-11-01 15:01:39,2010-10-29,AFL,White Teresa L,EVP,S - Sale+OE,$55.85,"-9,247","16,031",-37%,"-$516,476",0,+3,-7,+2
227,,2010-11-01 09:32:26,2010-10-28,AFL,Cloninger Kriss III,"Pres Aflac Incorporated, CFO",S - Sale,$55.93,"-8,500","367,336",-2%,"-$475,408",0,+3,-7,+2
228,D,2010-09-08 15:18:02,2010-09-03,AFL,Loudermilk Joey M,"EVP, Corporate Secretary",S - Sale+OE,$50.74,"-87,594","250,599",-26%,"-$4,444,870",0,+5,+8,+16
229,,2010-09-08 14:43:56,2010-09-03,AFL,Janke Kenneth S Jr,SVP,S - Sale,$50.35,"-7,000","88,404",-7%,"-$352,460",0,+5,+8,+16
230,,2010-09-02 15:56:31,2010-09-02,AFL,Tonoike Tohru,Pres Aflac Japan,S - Sale,$49.61,"-10,000","11,446",-47%,"-$496,100",+1,+2,+5,+18
231,D,2010-09-02 15:34:24,2010-09-01,AFL,Rogers Ralph Arnold Jr,SVP,S - Sale+OE,$49.03,"-10,997","23,264",-32%,"-$539,203",+1,+2,+5,+18
232,D,2010-05-13 11:00:16,2010-05-12,AFL,Rogers Ralph Arnold Jr,SVP,S - Sale+OE,$50.10,"-10,000","23,103",-30%,"-$500,997",-3,-11,-14,+14
233,,2010-03-08 10:29:18,2010-03-05,AFL,Blanck Susan Rynearson,SVP,S - Sale,$51.10,"-1,725","17,036",-9%,"-$88,141",0,+2,+9,-2
234,D,2010-03-08 10:21:04,2010-03-04,AFL,Arai Yuji,SVP Aflac Japan,S - Sale+OE,$50.50,"-5,000","13,673",-27%,"-$252,500",0,+2,+9,-2
235,D,2010-02-25 13:52:03,2010-02-24,AFL,Johnson Robert B,Dir,S - Sale+OE,$49.09,"-10,000","4,781",-68%,"-$490,900",0,+2,+8,-7
236,D,2010-02-19 13:39:35,2010-02-18,AFL,Rogers Ralph Arnold Jr,SVP,S - Sale+OE,$48.58,"-16,276","23,029",-41%,"-$790,701",0,+1,+11,0
237,,2010-02-11 13:52:43,2010-02-04,AFL,Amos John Shelby II,Dir,S - Sale,$49.96,"-27,000","975,032",-3%,"-$1,348,901",+1,+4,+13,+6
238,,2010-02-05 14:59:01,2010-02-04,AFL,Rimer Barbara K,Dir,S - Sale,$49.53,-625,"7,210",-8%,"-$30,956",-1,-1,+8,+7
239,D,2010-02-05 14:55:19,2010-02-03,AFL,Armacost Michael H,Dir,S - Sale+OE,$51.14,"-10,000","28,947",-26%,"-$511,400",-1,-1,+8,+7
240,,2009-12-02 16:04:08,2009-12-01,AFL,Blanck Susan Rynearson,SVP,S - Sale,$46.37,"-3,756","10,463",-26%,"-$174,169",-3,-2,-1,-4
241,,2009-12-02 15:42:00,2009-11-30,AFL,Hudson Elizabeth J,Dir,S - Sale,$46.00,"-5,000","69,743",-7%,"-$230,000",+1,-1,0,-3
242,D,2009-11-30 16:36:24,2009-11-25,AFL,Arai Yuji,SVP Aflac Japan,S - Sale+OE,$45.50,"-3,600","9,457",-28%,"-$163,800",+1,0,+2,-5
243,D,2009-11-18 15:57:03,2009-11-17,AFL,Amos Daniel P,"COB, CEO",S - Sale+OE,$45.15,"-66,000","4,432,647",-1%,"-$2,979,603",-1,-2,+2,-7
244,D,2009-11-17 11:07:58,2009-11-13,AFL,Rogers Ralph Arnold Jr,SVP,S - Sale+OE,$44.54,"-10,000","17,053",-37%,"-$445,400",0,-1,+4,-1
245,DM,2009-11-12 16:29:49,2009-11-11,AFL,Amos Daniel P,"COB, CEO",S - Sale+OE,$44.71,"-12,000","4,368,329",0%,"-$536,527",+1,+3,+6,+5
246,,2009-11-09 16:23:43,2009-11-06,AFL,Tillman Audrey B,EVP,S - Sale,$42.00,"-4,000","10,304",-28%,"-$168,000",0,+2,+5,+13
247,,2009-08-26 15:56:09,2009-08-25,AFL,Blanck Susan Rynearson,SVP,S - Sale,$41.92,"-1,726","14,218",-11%,"-$72,360",-2,-9,-1,+19
248,,2009-08-26 15:45:28,2009-08-25,AFL,Rimer Barbara K,Dir,S - Sale,$41.68,-400,"7,835",-5%,"-$16,673",-1,-9,-1,+19
249,D,2009-08-25 14:46:33,2009-08-24,AFL,Janke Kenneth S Jr,Sr. Vice-Pres,S - Sale+OE,$42.00,"-14,000","92,773",-13%,"-$588,031",+1,-1,+2,+21
250,,2009-08-25 13:18:35,2009-08-21,AFL,Hudson Elizabeth J,Dir,S - Sale,$41.97,"-10,000","74,743",-12%,"-$419,732",+1,-1,+2,+21
251,D,2009-08-13 14:13:34,2009-08-12,AFL,Rogers Ralph Arnold Jr,SVP,S - Sale+OE,$41.73,"-10,000","16,960",-37%,"-$417,306",+1,-3,-2,+15
252,D,2009-08-07 17:07:02,2009-08-06,AFL,Matsumoto Takaaki,First SVP - Aflac Japan,S - Sale+OE,$40.25,"-20,150","11,235",-64%,"-$811,038",-2,+2,-8,+17
253,,2009-06-03 10:57:17,2009-06-01,AFL,Wright Robert L,Dir,P - Purchase,$37.07,+265,"51,376",+1%,"+$9,822",-6,-8,-14,+28
254,,2009-06-03 10:27:57,2009-06-01,AFL,Arai Yuji,SVP Aflac Japan,S - Sale,$36.50,"-4,000","9,057",-31%,"-$146,000",-6,-8,-14,+28
255,,2009-05-29 15:02:21,2009-05-27,AFL,Schuster Marvin R,Dir,P - Purchase,$35.79,"+4,800","45,234",+12%,"+$171,784",-2,-5,-12,+25
256,,2009-05-29 14:13:55,2009-05-07,AFL,Wright Robert L,Dir,P - Purchase,$34.90,"+15,000","51,102",+42%,"+$523,434",-2,-5,-12,+25
257,,2009-02-26 12:31:29,2009-02-05,AFL,Matsumoto Takaaki,First SVP - Aflac Japan,P - Purchase,$22.96,"+5,000","11,235",+80%,"+$114,803",+4,-7,+29,+163
258,,2008-11-25 13:39:50,2008-11-21,AFL,Purdom E Stephen,Dir,P - Purchase,$31.25,"+2,000","226,367",+1%,"+$62,500",+9,+9,+13,-6
259,,2008-11-21 15:40:49,2008-11-20,AFL,Purdom E Stephen,Dir,P - Purchase,$33.52,"+5,000","224,367",+2%,"+$167,600",+11,+52,+45,+23
260,,2008-11-13 15:09:45,2008-11-12,AFL,Janke Kenneth S Sr,Dir,P - Purchase,$41.96,+72,"120,583",0%,"+$3,021",+9,-11,+3,-19
261,,2008-11-10 15:08:51,2008-10-27,AFL,Jeffery William Jeremy,SVP,P - Purchase,$37.65,"+2,000","2,000",New,"+$75,291",0,-10,-5,-25
262,D,2008-11-06 14:00:54,2008-11-05,AFL,Janke Kenneth S Jr,Sr. Vice-Pres,S - Sale+OE,$49.03,"-22,454","88,744",-20%,"-$1,100,877",-3,-11,-2,-16
263,DM,2008-11-03 15:41:57,2008-10-30,AFL,Cloninger Kriss III,"Pres Aflac Incorporated, CFO",S - Sale+OE,$43.52,"-117,500","318,831",-27%,"-$5,113,394",-1,+5,-3,-29
264,D,2008-08-29 15:56:00,2008-08-28,AFL,Tillman Audrey B,EVP,S - Sale+OE,$57.15,"-5,274","12,004",-31%,"-$301,409",-1,0,-11,-72
265,,2008-08-08 12:30:57,2008-08-08,AFL,Thompson David Gary,Dir,P - Purchase,$55.35,"+10,000","11,000",>999%,"+$553,500",+3,+2,+7,-59
266,D,2008-07-31 13:08:38,2008-07-29,AFL,Cloninger Kriss III,"Pres Aflac Incorporated, CFO",S - Sale+OE,$55.02,"-52,000","310,883",-14%,"-$2,861,290",+1,-2,+4,-57
267,D,2008-05-30 14:40:48,2008-05-28,AFL,Yamauchi Hiroshi,First SVP - Aflac Japan,S - Sale+OE,$66.37,"-21,000","48,520",-30%,"-$1,393,676",0,0,-7,-36
268,,2008-05-21 15:48:17,2008-05-20,AFL,Janke Kenneth S Jr,SVP,S - Sale,$67.07,"-7,504","90,823",-8%,"-$503,323",-1,-1,-1,-42
269,D,2008-05-19 16:36:42,2008-05-16,AFL,Cloninger Kriss III,"Pres Aflac Incorporated, CFO",S - Sale+OE,$67.30,"-90,000","305,695",-23%,"-$6,057,117",-1,-2,-2,-34
270,,2008-04-29 13:48:29,2008-04-28,AFL,Rimer Barbara K,Dir,S - Sale,$68.59,"-2,000","8,235",-20%,"-$137,176",-2,-2,-2,-43
271,,2008-04-25 14:14:21,2008-04-24,AFL,Hudson Elizabeth J,Dir,S - Sale,$67.94,"-9,000","84,743",-10%,"-$611,460",0,-1,-2,-45
