,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type  ,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m
58,,2018-05-10 17:01:07,2018-05-09,DISCA,Wiedenfels Gunnar,CFO,P - Purchase,$21.29,"+10,000","60,000",+20%,"+$212,856",,,,
59,,2018-05-10 17:00:19,2018-05-09,DISCA,Wargo J David,Dir,P - Purchase,$21.37,"+50,000","317,591",+19%,"+$1,068,600",,,,
60,D,2018-03-20 17:01:27,2018-03-16,DISCA,Alpert-Romm Adria,CHRO,S - Sale+OE,$22.61,"-16,238","40,251",-29%,"-$367,214",,,,
61,,2018-03-16 17:15:17,2018-03-14,DISCA,Sims Savalle,GC,S - Sale,$24.08,"-2,571","36,640",-7%,"-$61,902",,,,
62,D,2018-03-02 17:10:21,2018-03-01,DISCA,Leavy David,"Chief Corp Ops, Comms Officer",S - Sale+OE,$23.41,"-20,673","58,795",-26%,"-$484,002",,,,
63,DM,2017-12-21 17:00:31,2017-12-19,DISCA,Campbell Bruce,"Chief Dev Dist, Legal Officer",S - Sale+OE,$21.50,"-15,976","120,483",-12%,"-$343,484",,,,
64,,2017-12-15 16:55:16,2017-12-14,DISCA,Wargo J David,Dir,P - Purchase,$18.55,"+100,000","267,591",+60%,"+$1,855,400",,,,
65,,2017-12-15 16:54:31,2017-12-14,DISCA,Malone John C,"Dir, 10%",P - Purchase,$19.86,"+102,377","1,041,809",+11%,"+$2,032,695",,,,
66,,2017-12-15 16:53:43,2017-12-13,DISCA,Campbell Bruce,"Chief Dev Dist, Legal Officer",S - Sale,$18.17,"-3,047","43,173",-7%,"-$55,349",,,,
67,,2017-12-14 16:30:26,2017-12-13,DISCA,Malone John C,"Dir, 10%",P - Purchase,$19.72,"+332,523","939,432",+55%,"+$6,555,691",,,,
68,M,2017-11-06 17:47:59,2017-11-03,DISCA,Wargo J David,Dir,P - Purchase,$15.76,"+100,000","167,591",+148%,"+$1,575,600",,,,
69,,2017-11-06 17:16:05,2017-11-03,DISCA,Wiedenfels Gunnar,CFO,P - Purchase,$15.45,"+15,000","50,000",+43%,"+$231,732",,,,
70,,2017-08-22 17:04:11,2017-08-18,DISCA,Guagliardo Paul J,Chief Commercial Officer,P - Purchase,$22.71,"+10,000","10,000",New,"+$227,060",,,,
71,,2017-08-15 17:15:16,2017-08-15,DISCA,Wiedenfels Gunnar,CFO,P - Purchase,$21.70,"+15,000","35,000",+75%,"+$325,460",,,,
72,,2017-08-03 17:16:37,2017-08-02,DISCA,Anstrom S Decker,Dir,P - Purchase,$23.05,"+10,000","13,931",+254%,"+$230,497",,,,
73,,2017-08-01 17:15:32,2017-08-01,DISCA,Wiedenfels Gunnar,CFO,P - Purchase,$23.01,"+20,000","20,000",New,"+$460,180",,,,
74,,2017-06-19 17:34:13,2017-06-15,DISCA,Campbell Bruce,"Chief Dev Dist, Legal Officer",S - Sale,$26.43,"-9,283","39,884",-19%,"-$245,350",,,,
75,D,2017-06-15 17:52:17,2017-06-13,DISCA,Wehner Kurt,Chief Accounting Officer,S - Sale+OE,$26.08,"-4,746","16,058",-23%,"-$123,773",,,,
76,D,2017-05-12 17:04:07,2017-05-10,DISCA,Gould Paul A,Dir,S - Sale+OE,$25.98,"-8,832","637,489",-1%,"-$229,426",,,,
77,,2016-05-12 17:37:35,2016-05-10,DISCA,Malone John C,"Dir, 10%",S - Sale,$28.04,"-183,637","13,079,664",-1%,"-$5,149,181",-1,-5,-7,-8
78,,2016-04-15 17:16:06,2016-04-13,DISCA,Malone John C,"Dir, 10%",S - Sale,$28.00,"-15,870","13,263,301",0%,"-$444,360",+1,0,-1,-8
79,,2016-03-22 17:17:49,2016-03-18,DISCA,Malone John C,"Dir, 10%",S - Sale,$28.00,"-110,493","13,279,171",-1%,"-$3,093,804",-4,-2,-2,-15
80,,2015-12-18 17:00:13,2015-12-16,DISCA,Miron Robert,Dir,S - Sale,$26.53,-820,"32,779",-2%,"-$21,755",0,+3,-3,0
81,,2015-12-03 17:03:08,2015-12-01,DISCA,Malone John C,"Dir, 10%",S - Sale,$29.61,"-62,000","13,386,107",0%,"-$1,835,820",+2,-6,-12,-6
82,,2015-11-09 17:21:36,2015-11-05,DISCA,Guagliardo Paul J,Chief Commercial Officer,S - Sale,$30.14,-851,0,-100%,"-$25,647",+4,+3,+1,+1
83,,2015-11-04 18:00:46,2015-11-02,DISCA,Malone John C,"Dir, 10%",S - Sale,$28.04,"-160,500","13,448,107",-1%,"-$4,500,902",-3,-1,-1,-8
84,,2015-10-27 17:00:24,2015-10-23,DISCA,Malone John C,"Dir, 10%",S - Sale,$28.00,"-25,500","13,608,607",0%,"-$714,000",+3,+4,+7,-1
85,,2015-08-05 17:16:01,2015-08-03,DISCA,Malone John C,"Dir, 10%",S - Sale,$30.16,"-62,000","13,634,107",0%,"-$1,869,920",+4,0,-6,-5
86,,2015-07-06 17:15:30,2015-07-01,DISCA,Malone John C,"Dir, 10%",S - Sale,$31.15,"-62,000","13,696,107",0%,"-$1,931,300",+2,+1,-1,-19
87,D,2015-06-03 17:19:48,2015-06-01,DISCA,Gould Paul A,Dir,S - Sale+OE,$32.29,"-2,644","582,701",0%,"-$85,363",0,-2,-2,-8
88,,2015-06-03 17:19:26,2015-06-01,DISCA,Malone John C,"Dir, 10%",S - Sale,$31.55,"-62,000","13,758,107",0%,"-$1,956,100",0,-2,-2,-8
89,,2015-05-05 17:29:33,2015-05-01,DISCA,Malone John C,"Dir, 10%",S - Sale,$30.45,"-62,000","13,820,107",0%,"-$1,887,900",-2,-5,+4,-9
90,,2015-04-03 16:45:23,2015-04-01,DISCA,Malone John C,"Dir, 10%",S - Sale,$29.66,"-62,000","13,882,107",0%,"-$1,838,920",+1,+1,+2,-23
91,,2015-03-04 17:56:01,2015-03-02,DISCA,Malone John C,"Dir, 10%",S - Sale,$30.76,"-62,000","13,944,107",0%,"-$1,907,120",-1,-4,-9,-21
