,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type  ,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m
371,D,2017-02-03 19:36:44,2017-02-01,ANET,Taxay Marc,"SVP, GC",S - Sale+OE,$93.72,"-2,000","7,080",-22%,"-$187,430",0,+2,+25,
372,,2017-01-19 17:25:11,2017-01-17,ANET,Smith Mark Stephen,"SVP, Worldwide Sales",S - Sale,$89.89,"-5,000","64,720",-7%,"-$449,455",0,+4,+12,
373,D,2017-01-05 17:46:28,2017-01-03,ANET,Taxay Marc,"SVP, GC",S - Sale+OE,$97.23,"-2,000","7,080",-22%,"-$194,458",-1,-2,-6,
374,,2017-01-05 17:45:49,2017-01-04,ANET,Sadana Anshul,Chief Customer Officer,S - Sale,$100.34,"-15,000","233,664",-6%,"-$1,505,046",-1,-2,-6,
375,,2016-12-21 19:26:32,2016-12-20,ANET,Ullal Jayshree,"Pres, CEO",S - Sale,$98.10,"-88,027","5,062,564",-2%,"-$8,635,836",-1,-1,-8,
376,M,2016-12-20 20:14:30,2016-12-16,ANET,Ullal Jayshree,"Pres, CEO",S - Sale,$98.05,"-306,748","5,150,591",-6%,"-$30,078,067",0,0,-8,
377,M,2016-12-16 19:52:48,2016-12-14,ANET,Ullal Jayshree,"Pres, CEO",S - Sale,$97.98,"-225,791","5,457,339",-4%,"-$22,123,157",+1,0,-8,
378,,2016-12-16 19:50:30,2016-12-15,ANET,Smith Mark Stephen,"SVP, Worldwide Sales",S - Sale,$96.96,"-5,000","69,720",-7%,"-$484,789",+1,0,-8,
379,,2016-12-09 18:53:07,2016-12-08,ANET,Duda Kenneth,"CTO, SVP Software Eng.",S - Sale,$96.52,"-10,222","1,495,238",-1%,"-$986,626",-1,+2,+6,
380,M,2016-12-09 18:52:37,2016-12-07,ANET,Ullal Jayshree,"Pres, CEO",S - Sale,$98.04,"-29,430","5,683,130",-1%,"-$2,885,322",-1,+2,+6,
381,,2016-12-09 18:51:27,2016-12-07,ANET,Sadana Anshul,Chief Customer Officer,S - Sale,$98.00,"-20,000","248,664",-7%,"-$1,960,000",-1,+2,+6,
382,D,2016-12-02 19:00:30,2016-12-01,ANET,Taxay Marc,"SVP, GC",S - Sale+OE,$93.58,"-2,000","7,080",-22%,"-$187,151",0,+3,+4,
383,D,2016-11-23 17:05:18,2016-11-21,ANET,Taxay Marc,"SVP, GC",S - Sale+OE,$90.00,"-8,000","7,080",-53%,"-$720,000",-1,0,+2,
384,,2016-11-22 20:15:56,2016-11-21,ANET,Sadana Anshul,Chief Customer Officer,S - Sale,$92.57,"-35,000","268,664",-12%,"-$3,240,008",0,+1,+3,
385,,2016-11-17 19:16:52,2016-11-16,ANET,Ullal Jayshree,"Pres, CEO",S - Sale,$88.01,"-47,045","5,712,560",-1%,"-$4,140,332",0,+8,+10,
386,M,2016-11-16 17:41:33,2016-11-14,ANET,Ullal Jayshree,"Pres, CEO",S - Sale,$87.97,"-386,291","5,759,605",-6%,"-$33,982,312",0,+8,+10,
387,,2016-11-16 17:41:14,2016-11-15,ANET,Smith Mark Stephen,"SVP, Worldwide Sales",S - Sale,$87.86,"-5,000","74,720",-6%,"-$439,319",0,+8,+10,
388,,2016-11-16 17:40:52,2016-11-14,ANET,Sadana Anshul,Chief Customer Officer,S - Sale,$88.00,"-15,000","303,664",-5%,"-$1,320,000",0,+8,+10,
389,D,2016-11-10 16:36:51,2016-11-08,ANET,Taxay Marc,"SVP, GC",S - Sale+OE,$85.26,"-10,000","6,075",-62%,"-$852,649",0,+3,+10,+71
390,,2016-11-10 16:36:14,2016-11-08,ANET,Sadana Anshul,Chief Customer Officer,S - Sale,$85.03,"-20,000","318,664",-6%,"-$1,700,516",0,+3,+10,+71
391,,2016-11-10 16:35:15,2016-11-08,ANET,Duda Kenneth,"CTO, SVP Software Eng.",S - Sale,$85.66,"-11,651","1,505,460",-1%,"-$998,071",0,+3,+10,+71
