,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type  ,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m
437,,2007-05-10 14:32:44,2007-05-09,LLY,Lilly Endowment Inc,10%,S - Sale,$59.75,"-12,600","416,545,412",0%,"-$752,804",-2,0,-4,-11
438,,2007-05-10 14:31:22,2007-05-09,LLY,Lilly Endowment Inc,10%,S - Sale,$59.62,"-147,400","2,147,483,647",0%,"-$8,787,300",-2,0,-4,-11
439,,2007-05-08 14:58:37,2007-05-07,LLY,Lilly Endowment Inc,10%,S - Sale,$59.94,-200,"139,005,804",0%,"-$11,988",0,0,-2,-10
440,,2007-05-08 14:57:23,2007-05-07,LLY,Lilly Endowment Inc,10%,S - Sale,$59.78,"-124,800","2,147,483,647",0%,"-$7,460,622",0,0,-2,-10
441,,2007-05-04 13:53:57,2007-05-03,LLY,Lilly Endowment Inc,10%,S - Sale,$59.10,"-125,000","2,147,483,647",0%,"-$7,387,087",+1,-1,+1,-7
442,,2007-05-03 16:14:50,2007-05-02,LLY,Hanish Arnold C,Chief Accounting Officer,S - Sale,$59.39,"-1,565","18,204",-8%,"-$92,945",+1,+1,0,-8
443,,2007-05-03 14:40:07,2007-05-02,LLY,Lilly Endowment Inc,10%,S - Sale,$59.44,"-4,606","1,114,059,444",0%,"-$273,773",0,+1,0,-8
444,,2007-05-03 14:38:40,2007-05-02,LLY,Lilly Endowment Inc,10%,S - Sale,$59.22,"-95,394","2,147,483,647",0%,"-$5,649,082",0,+1,0,-8
445,,2007-05-02 15:41:32,2007-05-01,LLY,Lilly Endowment Inc,10%,S - Sale,$59.18,"-10,000","1,393,599,840",0%,"-$591,802",0,+2,0,-8
446,,2007-05-02 15:39:21,2007-05-01,LLY,Lilly Endowment Inc,10%,S - Sale,$58.97,"-290,000","2,147,483,647",0%,"-$17,101,630",0,+2,0,-8
447,,2007-05-01 13:57:24,2007-04-30,LLY,Lilly Endowment Inc,10%,S - Sale,$59.32,"-12,300","1,955,239,656",0%,"-$729,605",0,+1,+1,-10
448,,2007-05-01 13:55:33,2007-04-30,LLY,Lilly Endowment Inc,10%,S - Sale,$59.13,"-97,700","2,147,483,647",0%,"-$5,776,635",0,+1,+1,-10
449,,2007-04-27 11:13:45,2007-04-26,LLY,Lilly Endowment Inc,10%,S - Sale,$59.84,"-12,092","838,617,424",0%,"-$723,569",0,-1,0,-5
450,,2007-04-27 11:12:00,2007-04-26,LLY,Lilly Endowment Inc,10%,S - Sale,$59.65,"-87,908","2,147,483,647",0%,"-$5,243,631",0,-1,0,-5
451,,2007-04-26 10:13:29,2007-04-25,LLY,Lilly Endowment Inc,10%,S - Sale,$59.48,"-34,900","1,258,952,339",0%,"-$2,075,708",0,-1,0,-3
452,,2007-04-26 10:11:37,2007-04-25,LLY,Lilly Endowment Inc,10%,S - Sale,$59.23,"-90,100","2,147,483,647",0%,"-$5,337,065",0,-1,0,-3
453,,2007-04-25 11:19:33,2007-04-24,LLY,Lilly Endowment Inc,10%,S - Sale,$59.30,"-66,233","2,147,483,647",0%,"-$3,927,571",0,-1,+1,-4
454,,2007-04-25 11:17:33,2007-04-24,LLY,Lilly Endowment Inc,10%,S - Sale,$59.11,"-43,767","2,147,483,647",0%,"-$2,587,226",0,-1,+1,-4
455,,2007-04-23 15:26:58,2007-04-19,LLY,Taurel Sidney,"COB, CEO",S - Sale,$60.00,"-25,000","1,087,375",-2%,"-$1,500,000",-2,-2,-1,-5
456,,2007-04-23 14:54:38,2007-04-20,LLY,Lilly Endowment Inc,10%,S - Sale,$60.47,"-75,154","2,147,483,647",0%,"-$4,544,269",-2,-2,-1,-5
457,,2007-04-23 14:50:31,2007-04-20,LLY,Lilly Endowment Inc,10%,S - Sale,$60.29,"-74,846","2,147,483,647",0%,"-$4,512,668",-2,-2,-1,-5
458,,2007-04-20 14:31:19,2007-04-19,LLY,Lilly Endowment Inc,10%,S - Sale,$60.13,"-13,100","2,147,483,647",0%,"-$787,716",+1,0,0,-4
459,,2007-04-20 14:28:53,2007-04-19,LLY,Lilly Endowment Inc,10%,S - Sale,$59.96,"-56,000","2,147,483,647",0%,"-$3,357,533",+1,0,0,-4
460,,2007-04-20 14:26:59,2007-04-19,LLY,Lilly Endowment Inc,10%,S - Sale,$59.58,"-30,900","2,147,483,647",0%,"-$1,840,885",+1,0,0,-4
461,,2007-04-09 13:40:21,2007-04-04,LLY,Tallarigo Lorenzo,"Pres, Internat'l Opers.",S - Sale,$55.00,"-4,533","81,343",-5%,"-$249,315",0,+3,+8,+8
462,,2007-03-13 15:05:07,2007-03-12,LLY,Paul Steven M,"EVP, Science, Technology",S - Sale,$52.39,"-7,289","44,794",-14%,"-$381,871",-1,0,+5,+8
