,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type  ,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m
78,D,2021-06-09 17:54:56,2021-06-07,GOOG,Brin Sergey,"Dir, 10%",S - Sale+OE,"$2,452.56","-13,889","19,172,979",0%,"-$34,063,622",,,,
79,D,2021-06-09 17:50:49,2021-06-07,GOOG,Brin Sergey,"Dir, 10%",S - Sale+OE,"$2,392.05","-13,889","19,186,868",0%,"-$33,223,152",,,,
80,,2021-06-07 21:23:38,2021-06-07,GOOG,Hennessy John L,Dir,S - Sale,"$2,449.71",-70,"3,638",-2%,"-$171,479",,,,
81,D,2021-06-04 21:10:38,2021-06-04,GOOG,Page Lawrence,"Dir, 10%",S - Sale+OE,"$2,443.22","-13,889","19,944,169",0%,"-$33,933,863",,,,
82,D,2021-06-04 20:32:27,2021-06-04,GOOG,Page Lawrence,"Dir, 10%",S - Sale+OE,"$2,388.70","-13,889",0,-100%,"-$33,176,654",,,,
83,D,2021-06-03 21:16:27,2021-06-03,GOOG,Page Lawrence,"Dir, 10%",S - Sale+OE,"$2,343.25","-13,889",0,-100%,"-$32,545,450",,,,
84,D,2021-06-03 20:18:01,2021-06-03,GOOG,Page Lawrence,"Dir, 10%",S - Sale+OE,"$2,395.99","-13,889","19,958,058",0%,"-$33,277,934",,,,
85,,2021-06-02 18:23:14,2021-06-02,GOOG,O'Toole Amie Thuener,"VP, Chief Accounting Officer",S - Sale,"$2,435.85",-48,"3,546",-1%,"-$116,921",,,,
86,D,2021-06-02 18:05:49,2021-06-02,GOOG,Pichai Sundar,CEO,S - Sale+OE,"$2,429.38","-3,000","162,938",-2%,"-$7,288,147",,,,
87,,2021-06-01 18:50:38,2021-06-01,GOOG,Schindler Philipp,"SVP, Chief Business Officer",S - Sale,"$2,422.00","-1,385","69,058",-2%,"-$3,354,470",,,,
88,,2021-06-01 18:27:14,2021-06-01,GOOG,Mather Ann,Dir,S - Sale,"$2,422.00",-25,"1,746",-1%,"-$60,550",,,,
89,D,2021-05-20 19:17:39,2021-05-19,GOOG,Pichai Sundar,CEO,S - Sale+OE,"$2,271.98","-3,000","165,938",-2%,"-$6,815,930",,,,
90,D,2021-05-17 20:56:56,2021-05-13,GOOG,Page Lawrence,"Dir, 10%",S - Sale+OE,"$2,259.68","-13,889","19,971,947",0%,"-$31,384,729",,,,
91,D,2021-05-17 15:10:51,2021-05-13,GOOG,Page Lawrence,"Dir, 10%",S - Sale+OE,"$2,225.40","-13,889",0,-100%,"-$30,908,639",,,,
92,D,2021-05-13 21:09:40,2021-05-12,GOOG,Page Lawrence,"Dir, 10%",S - Sale+OE,"$2,261.93","-3,998","19,985,836",0%,"-$9,043,179",,,,
93,,2021-05-13 20:48:59,2021-05-12,GOOG,Page Lawrence,"Dir, 10%",S - Sale,"$2,248.49","-11,488","19,988,237",0%,"-$25,830,618",,,,
94,D,2021-05-13 19:38:50,2021-05-12,GOOG,Page Lawrence,"Dir, 10%",S - Sale+OE,"$2,211.82","-12,292","1,597",-89%,"-$27,187,673",,,,
95,,2021-05-13 17:50:12,2021-05-11,GOOG,Page Lawrence,"Dir, 10%",S - Sale,"$2,306.83","-14,089","19,999,725",0%,"-$32,500,896",,,,
96,D,2021-05-13 14:11:41,2021-05-11,GOOG,Page Lawrence,"Dir, 10%",S - Sale+OE,"$2,264.31","-13,689",200,-99%,"-$30,996,134",,,,
97,D,2021-05-12 20:45:05,2021-05-11,GOOG,Brin Sergey,"Dir, 10%",S - Sale+OE,"$2,275.65","-1,479","19,186,868",0%,"-$3,365,689",,,,
98,D,2021-05-12 20:31:59,2021-05-11,GOOG,Brin Sergey,"Dir, 10%",S - Sale+OE,"$2,263.24","-12,410","19,188,347",0%,"-$28,086,753",,,,
99,D,2021-05-12 16:53:02,2021-05-11,GOOG,Brin Sergey,"Dir, 10%",S - Sale+OE,"$2,307.34","-13,889","19,186,868",0%,"-$32,046,579",,,,
100,D,2021-05-11 21:03:11,2021-05-10,GOOG,Brin Sergey,"Dir, 10%",S - Sale+OE,"$2,349.08","-13,889","19,200,757",0%,"-$32,626,396",,,,
101,D,2021-05-11 18:09:39,2021-05-10,GOOG,Brin Sergey,"Dir, 10%",S - Sale+OE,"$2,301.36","-13,889",0,-100%,"-$31,963,563",,,,
102,D,2021-05-10 18:22:39,2021-05-07,GOOG,Brin Sergey,"Dir, 10%",S - Sale+OE,"$2,404.30","-13,889","19,214,646",0%,"-$33,393,259",,,,
103,D,2021-05-10 16:51:26,2021-05-07,GOOG,Brin Sergey,"Dir, 10%",S - Sale+OE,"$2,357.28","-13,889",0,-100%,"-$32,740,259",,,,
104,,2021-05-07 19:00:50,2021-05-07,GOOG,Hennessy John L,Dir,S - Sale,"$2,405.72",-70,"4,318",-2%,"-$168,401",,,,
105,,2021-05-07 17:18:31,2021-05-07,GOOG,O'Toole Amie Thuener,"VP, Chief Accounting Officer",S - Sale,"$2,400.00",-18,"3,654",0%,"-$43,200",,,,
106,D,2021-05-06 17:36:52,2021-05-05,GOOG,Pichai Sundar,CEO,S - Sale+OE,"$2,361.59","-3,000","168,938",-2%,"-$7,084,784",,,,
107,,2021-05-04 16:33:34,2021-05-04,GOOG,O'Toole Amie Thuener,"VP, Chief Accounting Officer",S - Sale,"$2,369.74",-30,"3,672",-1%,"-$71,092",,,,
108,,2021-05-03 17:03:01,2021-05-03,GOOG,Mather Ann,Dir,S - Sale,"$2,402.16",-27,"1,771",-2%,"-$64,858",,,,
109,,2021-05-03 16:42:54,2021-04-30,GOOG,Schindler Philipp,"SVP, Chief Business Officer",S - Sale,"$2,403.54","-1,385","70,443",-2%,"-$3,328,903",,,,
110,D,2021-04-22 16:00:22,2021-04-21,GOOG,Pichai Sundar,CEO,S - Sale+OE,"$2,279.93","-3,000","171,938",-2%,"-$6,839,782",,,,
111,,2021-04-08 18:31:12,2021-04-07,GOOG,Hennessy John L,Dir,S - Sale,"$2,243.44",-70,"4,388",-2%,"-$157,041",,,,
112,D,2021-04-08 16:43:14,2021-04-07,GOOG,Pichai Sundar,CEO,S - Sale+OE,"$2,232.66","-3,000","174,938",-2%,"-$6,697,988",,,,
113,,2021-04-05 17:33:02,2021-04-05,GOOG,O'Toole Amie Thuener,"VP, Chief Accounting Officer",S - Sale,"$2,152.94",-30,"3,761",-1%,"-$64,588",,,,
114,,2021-04-05 17:15:54,2021-04-05,GOOG,Raghavan Prabhakar,SVP,S - Sale,"$2,152.94","-2,524","40,100",-6%,"-$5,434,021",,,,
115,,2021-04-01 19:42:35,2021-04-01,GOOG,Mather Ann,Dir,S - Sale,"$2,099.99",-26,"1,797",-1%,"-$54,600",,,,
116,,2021-03-30 17:40:13,2021-03-30,GOOG,Schindler Philipp,"SVP, Chief Business Officer",S - Sale,"$2,057.63","-1,385","66,973",-2%,"-$2,849,818",,,,
117,,2021-03-29 20:08:12,2021-03-29,GOOG,Walker John Kent,"SVP, Global Affairs, CLO",S - Sale,"$2,037.34","-2,570","12,865",-17%,"-$5,235,973",,,,
118,D,2021-03-18 19:03:02,2021-03-17,GOOG,Pichai Sundar,CEO,S - Sale+OE,"$2,075.03","-3,000","181,666",-2%,"-$6,225,103",,,,
119,,2021-03-09 21:27:07,2021-03-08,GOOG,Hennessy John L,Dir,S - Sale,"$2,083.46",-70,"4,419",-2%,"-$145,842",,,,
120,D,2021-03-03 21:59:16,2021-03-03,GOOG,Pichai Sundar,CEO,S - Sale+OE,"$2,068.50","-3,000","184,666",-2%,"-$6,205,492",,,,
121,,2021-03-03 17:18:58,2021-03-02,GOOG,O'Toole Amie Thuener,"VP, Chief Accounting Officer",S - Sale,"$2,076.19",-30,"3,850",-1%,"-$62,286",,,,
122,,2021-03-03 17:06:19,2021-03-01,GOOG,Mather Ann,Dir,S - Sale,"$2,056.52",-26,"1,824",-1%,"-$53,470",,,,
123,,2021-03-01 18:59:13,2021-03-01,GOOG,Raghavan Prabhakar,SVP,S - Sale,"$2,056.52","-1,199","45,010",-3%,"-$2,465,767",,,,
124,,2021-03-01 17:54:05,2021-03-01,GOOG,Schindler Philipp,"SVP, Chief Business Officer",S - Sale,"$2,056.52","-1,385","72,054",-2%,"-$2,848,280",,,,
125,,2021-02-10 21:34:52,2021-02-08,GOOG,Hennessy John L,Dir,S - Sale,"$2,085.54",-70,"4,600",-1%,"-$145,988",,,,
126,,2021-02-03 16:53:06,2021-02-02,GOOG,O'Toole Amie Thuener,"VP, Chief Accounting Officer",S - Sale,"$1,922.56",-30,"3,940",-1%,"-$57,677",,,,
127,,2021-02-03 16:42:55,2021-02-02,GOOG,Mather Ann,Dir,S - Sale,"$1,922.56",-25,"3,349",-1%,"-$48,064",,,,
128,,2021-02-02 13:03:10,2021-02-01,GOOG,Schindler Philipp,"SVP, Chief Business Officer",S - Sale,"$1,852.09","-1,385","73,439",-2%,"-$2,565,145",,,,
129,,2021-01-06 12:19:10,2021-01-05,GOOG,O'Toole Amie Thuener,"VP, Chief Accounting Officer",S - Sale,"$1,725.00",-30,"4,029",-1%,"-$51,750",,,,
130,,2021-01-06 12:13:42,2021-01-05,GOOG,Hennessy John L,Dir,S - Sale,"$1,735.19",-60,"4,874",-1%,"-$104,111",,,,
131,,2021-01-05 19:25:56,2021-01-04,GOOG,Mather Ann,Dir,S - Sale,"$1,757.54",-52,"3,374",-2%,"-$91,392",,,,
132,,2020-12-31 11:58:13,2020-12-30,GOOG,Walker John Kent,"SVP, Global Affairs, CLO",S - Sale,"$1,747.46","-2,498","43,444",-5%,"-$4,365,154",,,,
133,,2020-12-30 16:59:36,2020-12-30,GOOG,Schindler Philipp,"SVP, Chief Business Officer",S - Sale,"$1,762.01","-1,385","56,560",-2%,"-$2,440,384",,,,
134,,2020-12-15 19:59:22,2020-12-15,GOOG,O'Toole Amie Thuener,"VP, Chief Accounting Officer",S - Sale,"$1,764.42",-30,"2,849",-1%,"-$52,933",,,,
135,,2020-12-08 20:05:08,2020-12-07,GOOG,Hennessy John L,Dir,S - Sale,"$1,813.27",-55,"4,934",-1%,"-$99,730",,,,
136,,2020-12-01 17:25:20,2020-12-01,GOOG,Mather Ann,Dir,S - Sale,"$1,774.37",-22,"3,426",-1%,"-$39,036",,,,
137,,2020-11-06 14:10:38,2020-11-05,GOOG,Hennessy John L,Dir,S - Sale,"$1,766.62",-60,"4,989",-1%,"-$105,997",,,,
138,,2020-11-02 17:38:04,2020-11-02,GOOG,Mather Ann,Dir,S - Sale,"$1,628.16",-20,"3,448",-1%,"-$32,563",,,,
139,,2020-10-05 18:50:24,2020-10-05,GOOG,Hennessy John L,Dir,S - Sale,"$1,473.43",-60,"5,049",-1%,"-$88,406",,,,
140,,2020-10-01 19:49:27,2020-10-01,GOOG,Mather Ann,Dir,S - Sale,"$1,484.27",-22,"3,468",-1%,"-$32,654",,,,
141,,2020-09-09 21:08:45,2020-09-08,GOOG,Hennessy John L,Dir,S - Sale,"$1,538.29",-60,"5,109",-1%,"-$92,297",,,,
142,,2020-09-02 14:48:18,2020-09-01,GOOG,Mather Ann,Dir,S - Sale,"$1,635.90",-20,"3,490",-1%,"-$32,718",,,,
143,,2020-08-05 18:21:35,2020-08-05,GOOG,Hennessy John L,Dir,S - Sale,"$1,481.85",-60,"5,169",-1%,"-$88,911",,,,
144,,2020-08-04 17:34:47,2020-08-03,GOOG,Mather Ann,Dir,S - Sale,"$1,486.64",-21,"3,510",-1%,"-$31,219",,,,
145,,2020-07-07 20:39:10,2020-07-06,GOOG,Hennessy John L,Dir,S - Sale,"$1,495.85",-60,"4,268",-1%,"-$89,751",,,,
146,,2020-07-02 14:38:18,2020-07-01,GOOG,Mather Ann,Dir,S - Sale,"$1,411.10",-32,"3,531",-1%,"-$45,155",,,,
147,,2020-06-05 21:33:58,2020-06-05,GOOG,Hennessy John L,Dir,S - Sale,"$1,434.85",-60,"4,939",-1%,"-$86,091",,,,
