,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type  ,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m
32,D,2016-11-17 17:39:40,2016-11-15,UNM,McGarry John F,"EVP, CFO",S - Sale+OE,$41.14,"-16,983","65,768",-21%,"-$698,681",0,+1,+2,
33,,2016-11-16 18:11:16,2016-11-14,UNM,McGarry John F,"EVP, CFO",S - Sale,$41.44,"-12,000","65,769",-15%,"-$497,280",+3,+3,+7,
34,,2016-11-16 17:47:54,2016-11-14,UNM,Jerome Christopher J,"EVP, Global Services",S - Sale,$41.49,"-8,000","39,316",-17%,"-$331,930",+3,+3,+7,
35,D,2016-11-01 17:15:14,2016-10-28,UNM,Watjen Thomas R,Dir,S - Sale+OE,$35.56,"-178,927","137,365",-57%,"-$6,362,230",+1,+3,+19,+33
36,,2016-08-03 19:04:34,2016-08-01,UNM,Watjen Thomas R,Dir,S - Sale,$33.24,"-40,000","191,857",-17%,"-$1,329,492",-2,+2,+6,+39
37,,2016-06-02 17:54:44,2016-05-31,UNM,Arnold Timothy Gerald,"EVP, Pres, CEO, Colonial",S - Sale,$36.99,"-1,600","17,776",-8%,"-$59,179",-3,-1,-14,+15
38,,2016-05-10 17:27:42,2016-05-06,UNM,Macmillan A S,Dir,S - Sale,$33.49,-327,"15,588",-2%,"-$10,951",-1,0,+8,+7
39,,2016-05-04 17:04:14,2016-05-02,UNM,Watjen Thomas R,Dir,S - Sale,$34.16,"-40,000","227,609",-15%,"-$1,366,376",0,+2,+10,+7
40,,2016-03-03 18:11:53,2016-03-01,UNM,Watjen Thomas R,Dir,S - Sale,$30.00,"-40,000","267,567",-13%,"-$1,200,000",+1,-1,+1,+17
41,,2015-11-16 20:06:21,2015-11-12,UNM,Caulfield E Michael,Dir,S - Sale,$36.14,"-13,890","35,511",-28%,"-$501,925",0,+1,-8,-5
42,D,2015-11-05 17:53:27,2015-11-03,UNM,Watjen Thomas R,Dir,S - Sale+OE,$34.91,"-239,796","280,590",-46%,"-$8,370,967",+5,+6,+7,-1
43,,2015-11-03 19:42:33,2015-10-30,UNM,Watjen Thomas R,Dir,S - Sale,$34.78,"-40,000","280,593",-12%,"-$1,391,184",-1,+3,+5,-3
44,,2015-08-06 21:38:57,2015-08-04,UNM,Macmillan A S,Dir,S - Sale,$35.53,"-6,318","15,692",-29%,"-$224,499",-1,+1,-7,-21
45,,2015-08-04 17:37:32,2015-07-31,UNM,Watjen Thomas R,Dir,S - Sale,$36.00,"-40,000","319,967",-11%,"-$1,440,052",0,+2,-9,-22
46,,2015-05-29 16:53:36,2015-05-27,UNM,Kinser Thomas,Dir,S - Sale,$34.86,"-1,735","55,255",-3%,"-$60,485",0,+2,+5,+6
47,,2015-05-11 16:31:55,2015-05-07,UNM,Arnold Timothy Gerald,"EVP, Pres, CEO, Colonial",S - Sale,$34.70,"-2,300","12,770",-15%,"-$79,810",-1,-1,+4,0
48,,2015-05-07 17:10:17,2015-05-05,UNM,Simonds Michael Q,"EVP, Pres, CEO, Unum US",S - Sale,$34.85,"-2,057","51,337",-4%,"-$71,695",0,0,+4,+2
49,,2015-05-05 19:26:41,2015-05-01,UNM,Watjen Thomas R,CEO,S - Sale,$34.41,"-40,000","355,458",-10%,"-$1,376,232",0,0,+4,+1
50,,2015-03-05 17:44:38,2015-03-03,UNM,McKenney Richard P,"EVP, CFO",S - Sale,$33.48,"-15,000","192,040",-7%,"-$502,131",+1,-2,0,-3
51,,2015-03-02 18:59:47,2015-02-26,UNM,Watjen Thomas R,"Pres, CEO",S - Sale,$33.77,"-2,233","395,402",-1%,"-$75,408",-1,0,-1,+1
52,,2015-03-02 18:57:48,2015-02-26,UNM,Jerome Christopher J,"EVP, Global Services",S - Sale,$33.75,"-9,500","39,555",-19%,"-$320,671",-1,0,-1,+1
53,D,2015-02-26 20:39:00,2015-02-25,UNM,Watjen Thomas R,"Pres, CEO",S - Sale+OE,$33.87,"-37,767","397,633",-9%,"-$1,279,353",0,0,-1,-4
