,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type  ,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m
33,DM,2019-02-25 17:08:29,2019-02-21,HPE,Schultz John F,"EVP, CLAA, SEC",S - Sale+OE,$16.32,"-780,830","297,426",-72%,"-$12,741,606",,,,
34,D,2019-02-25 17:07:56,2019-02-22,HPE,Neri Antonio F,"Pres, CEO",S - Sale+OE,$16.50,"-82,892","86,160",-49%,"-$1,367,718",,,,
35,,2019-02-25 17:07:38,2019-02-22,HPE,Davis Philip,"CSO, Pres Hybrid IT",S - Sale,$16.50,"-13,974","16,412",-46%,"-$230,571",,,,
36,,2019-01-31 17:46:58,2019-01-29,HPE,Davis Philip,"CSO, Pres Hybrid IT",S - Sale,$15.75,"-13,974","30,386",-32%,"-$220,091",,,,
37,D,2019-01-28 18:16:06,2019-01-25,HPE,Karros Kirt P,"SVP, Finance, Treasurer",S - Sale+OE,$15.00,"-14,126",0,-100%,"-$211,890",,,,
38,D,2019-01-28 18:15:51,2019-01-25,HPE,Davis Philip,"CSO, Pres Hybrid IT",S - Sale+OE,$15.00,"-13,974","44,360",-24%,"-$209,610",,,,
39,,2018-12-17 17:34:18,2018-12-13,HPE,Davis Philip,"CSO, Pres Hybrid IT",S - Sale,$14.67,"-27,182","41,922",-39%,"-$398,760",,,,
40,D,2018-12-12 17:19:37,2018-12-11,HPE,Ricci Jeff T,"SVP, Controller, PAO",S - Sale+OE,$14.54,"-15,639",0,-100%,"-$227,443",,,,
41,D,2018-12-12 17:18:59,2018-12-11,HPE,Melkote Keerti,Pres Intelligent Edge,S - Sale+OE,$14.55,"-36,300",0,-100%,"-$528,183",,,,
42,D,2018-11-06 18:07:33,2018-11-06,HPE,Melkote Keerti,Pres Intelligent Edge,S - Sale+OE,$15.94,"-102,284",0,-100%,"-$1,630,663",,,,
43,,2018-09-24 17:07:51,2018-09-21,HPE,Neri Antonio F,"Pres, CEO",S - Sale,$17.00,"-82,893","87,828",-49%,"-$1,409,181",,,,
44,D,2018-09-18 16:59:07,2018-09-14,HPE,Stonesifer Timothy C.,"EVP, CFO",S - Sale+OE,$16.57,"-479,142","158,726",-75%,"-$7,940,102",,,,
45,D,2018-08-20 17:08:26,2018-08-17,HPE,Neri Antonio F,"Pres, CEO",S - Sale+OE,$16.50,"-36,556","170,721",-18%,"-$603,174",,,,
46,D,2018-08-16 17:17:03,2018-08-15,HPE,Melkote Keerti,Pres Intelligent Edge,S - Sale+OE,$15.96,"-87,113","15,170",-85%,"-$1,390,489",,,,
47,DM,2018-07-10 17:45:55,2018-07-06,HPE,Whitman Margaret C,Dir,S - Sale+OE,$15.03,"-337,000","45,705",-88%,"-$5,064,347",,,,
48,,2018-06-28 17:36:30,2018-06-27,HPE,Whitman Margaret C,Dir,S - Sale,$15.08,"-337,000","382,705",-47%,"-$5,081,016",,,,
49,M,2018-06-21 17:02:53,2018-06-20,HPE,Whitman Margaret C,Dir,S - Sale,$15.33,"-674,000","719,705",-48%,"-$10,329,488",,,,
50,DM,2018-06-14 17:09:48,2018-06-13,HPE,Whitman Margaret C,Dir,S - Sale+OE,$15.90,"-674,000","1,393,705",-33%,"-$10,713,601",,,,
51,M,2018-06-14 17:09:27,2018-06-12,HPE,Neri Antonio F,"Pres, CEO",S - Sale,$15.95,"-190,473","207,277",-48%,"-$3,037,104",,,,
52,D,2018-06-14 17:09:11,2018-06-14,HPE,Karros Kirt P,"SVP, Finance, Treasurer",S - Sale+OE,$15.96,"-100,605",0,-100%,"-$1,605,233",,,,
53,DM,2018-06-07 18:01:29,2018-06-06,HPE,Whitman Margaret C,Dir,S - Sale+OE,$15.89,"-674,500","1,832,826",-27%,"-$10,714,871",,,,
54,D,2018-06-05 20:52:28,2018-06-04,HPE,Stonesifer Timothy C.,"EVP, CFO",S - Sale+OE,$15.51,"-53,750","289,962",-16%,"-$833,437",,,,
55,D,2018-06-05 20:52:14,2018-06-04,HPE,Schultz John F,"EVP, CLAA, SEC",S - Sale+OE,$15.51,"-49,250","290,533",-14%,"-$763,700",,,,
56,DM,2018-06-05 20:51:57,2018-06-01,HPE,Ricci Jeff T,"SVP, Controller, PAO",S - Sale+OE,$15.43,"-114,895",0,-100%,"-$1,773,335",,,,
57,D,2018-06-05 20:51:39,2018-06-04,HPE,Neri Antonio F,"Pres, CEO",S - Sale+OE,$15.51,"-80,550","397,750",-17%,"-$1,249,339",,,,
58,D,2018-06-05 20:51:07,2018-06-04,HPE,May Alan Richard,"EVP, HR",S - Sale+OE,$15.50,"-35,850","110,727",-24%,"-$555,826",,,,
59,DM,2018-06-05 20:50:34,2018-06-01,HPE,Gomez Henry,"EVP, CM, CO",S - Sale+OE,$15.47,"-68,313","95,138",-42%,"-$1,056,725",,,,
60,DM,2018-05-31 17:26:55,2018-05-30,HPE,Whitman Margaret C,Dir,S - Sale+OE,$15.43,"-674,000","1,832,826",-27%,"-$10,402,449",,,,
61,DM,2018-05-24 16:32:58,2018-05-23,HPE,Whitman Margaret C,Dir,S - Sale+OE,$15.68,"-674,000","1,832,826",-27%,"-$10,571,555",,,,
62,D,2018-05-22 19:07:23,2018-05-22,HPE,Melkote Keerti,Pres Intelligent Edge,S - Sale+OE,$17.57,"-49,028",0,-100%,"-$861,456",,,,
63,DM,2018-05-17 16:12:01,2018-05-16,HPE,Whitman Margaret C,Dir,S - Sale+OE,$17.53,"-674,000","1,832,826",-27%,"-$11,811,850",,,,
64,D,2018-05-15 17:18:43,2018-05-15,HPE,Karros Kirt P,"SVP, Finance, Treasurer",S - Sale+OE,$17.47,"-27,720",0,-100%,"-$484,329",,,,
65,DM,2018-05-10 16:54:59,2018-05-09,HPE,Whitman Margaret C,Dir,S - Sale+OE,$17.48,"-674,000","1,832,826",-27%,"-$11,783,946",,,,
66,DM,2018-05-03 17:57:52,2018-05-02,HPE,Whitman Margaret C,Dir,S - Sale+OE,$17.00,"-674,000","1,832,826",-27%,"-$11,459,415",,,,
67,DM,2018-04-26 17:09:35,2018-04-25,HPE,Whitman Margaret C,Dir,S - Sale+OE,$17.30,"-674,000","1,832,826",-27%,"-$11,657,976",,,,
68,DM,2018-04-19 16:45:50,2018-04-18,HPE,Whitman Margaret C,Dir,S - Sale+OE,$17.56,"-674,000","1,832,826",-27%,"-$11,836,451",,,,
69,DM,2018-04-12 17:41:29,2018-04-11,HPE,Whitman Margaret C,Dir,S - Sale+OE,$17.32,"-674,000","1,832,826",-27%,"-$11,673,073",,,,
70,DM,2018-04-05 21:07:26,2018-04-04,HPE,Whitman Margaret C,Dir,S - Sale+OE,$17.12,"-674,000","1,832,826",-27%,"-$11,539,251",,,,
71,DM,2018-03-29 17:24:32,2018-03-28,HPE,Whitman Margaret C,Dir,S - Sale+OE,$17.56,"-674,000","1,830,759",-27%,"-$11,837,732",,,,
72,DM,2018-03-22 18:33:08,2018-03-21,HPE,Whitman Margaret C,Dir,S - Sale+OE,$18.60,"-674,000","1,830,759",-27%,"-$12,534,378",,,,
73,DM,2018-03-15 17:05:00,2018-03-14,HPE,Whitman Margaret C,Dir,S - Sale+OE,$18.88,"-674,000","1,830,759",-27%,"-$12,721,784",,,,
74,D,2018-03-15 17:04:38,2018-03-15,HPE,Melkote Keerti,Pres Intelligent Edge,S - Sale+OE,$18.87,"-87,113",0,-100%,"-$1,643,936",,,,
75,DM,2018-03-08 16:35:56,2018-03-07,HPE,Whitman Margaret C,Dir,S - Sale+OE,$19.14,"-674,000","1,830,759",-27%,"-$12,899,416",,,,
76,D,2018-03-06 19:24:27,2018-03-02,HPE,Stonesifer Timothy C.,"EVP, CFO",S - Sale+OE,$18.30,"-161,858","158,726",-50%,"-$2,961,208",,,,
