,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type  ,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m
57,,2014-10-31 14:25:34,2014-10-29,WFC,Loughlin Michael J,Sr. EVP,S - Sale,$51.77,"-10,000","165,104",-6%,"-$517,700",+1,+4,+3,+8
58,,2014-09-04 14:17:28,2014-09-02,WFC,Sloan Timothy J,Sr. EVP,S - Sale,$51.48,"-50,000","352,533",-12%,"-$2,573,950",0,0,0,+8
59,,2014-09-04 14:09:16,2014-09-02,WFC,Loughlin Michael J,Sr. EVP,S - Sale,$51.55,"-10,000","175,106",-5%,"-$515,505",0,0,0,+8
60,,2014-04-30 14:26:28,2014-04-28,WFC,Sloan Timothy J,"Senior EVP, CFO",S - Sale,$48.65,"-80,000","402,428",-17%,"-$3,892,000",0,-1,+2,+5
61,,2014-04-22 16:29:24,2014-04-21,WFC,Levy Richard,"EVP, Controller",S - Sale,$49.04,"-45,000","115,802",-28%,"-$2,206,800",+1,-1,0,0
62,,2014-04-16 15:47:45,2014-04-15,WFC,Strother James M,Sr. EVP,S - Sale,$48.31,"-50,000","125,907",-28%,"-$2,415,500",+1,+2,+1,+2
63,,2014-04-16 15:33:03,2014-04-15,WFC,Rhein Kevin A,Sr. EVP,S - Sale,$48.67,"-50,000","158,930",-24%,"-$2,433,500",+1,+2,+1,+2
64,,2014-04-16 15:26:40,2014-04-15,WFC,Modjtabai Avid,Sr. EVP,S - Sale,$48.60,"-55,000","211,955",-21%,"-$2,673,000",+1,+2,+1,+2
65,,2014-04-16 15:20:37,2014-04-16,WFC,Heid Michael J,EVP,S - Sale,$49.08,"-28,462","106,764",-21%,"-$1,396,915",+1,+2,+1,+2
66,,2014-04-16 15:14:22,2014-04-15,WFC,Carroll David M,Senior Exec. VP,S - Sale,$48.54,"-71,800","283,089",-20%,"-$3,485,172",+1,+2,+1,+2
67,D,2014-03-04 14:52:59,2014-02-28,WFC,Loughlin Michael J,Sr. EVP,S - Sale+OE,$46.54,"-25,794","106,425",-20%,"-$1,200,453",+1,+4,+8,+13
68,,2014-01-24 16:50:52,2014-01-24,WFC,Sloan Timothy J,"Senior EVP, CFO",S - Sale,$45.84,"-75,000","314,873",-19%,"-$3,438,000",0,+1,+2,+15
69,,2014-01-17 14:58:15,2014-01-15,WFC,Heid Michael J,EVP,S - Sale,$45.90,"-3,800","77,229",-5%,"-$174,420",0,-2,0,+12
70,,2013-12-11 15:18:38,2013-12-09,WFC,Engel Susan E,Dir,S - Sale,$44.27,"-3,887","11,807",-25%,"-$172,077",-1,-1,+4,+19
71,,2013-11-29 14:44:42,2013-11-29,WFC,Loughlin Michael J,Sr. EVP,S - Sale,$44.17,"-13,377","130,486",-9%,"-$590,862",-1,-2,+3,+17
72,,2013-11-26 15:04:05,2013-11-25,WFC,Heid Michael J,EVP,S - Sale,$44.44,"-10,000","74,034",-12%,"-$444,400",0,-2,+2,+15
73,,2013-11-12 16:51:30,2013-11-07,WFC,Hoyt David A,Sr. EVP,S - Sale,$42.41,"-65,750","755,040",-8%,"-$2,788,458",+1,+3,+3,+18
74,,2013-11-08 16:46:03,2013-11-08,WFC,Dean Lloyd H,Dir,S - Sale,$42.52,"-6,702","29,056",-19%,"-$284,969",0,+1,+4,+19
75,D,2013-11-01 16:34:34,2013-10-30,WFC,Stumpf John G,"Pres, COB, CEO",S - Sale+OE,$43.18,"-300,000","1,022,410",-23%,"-$12,954,000",0,-2,+4,+18
76,,2013-08-15 16:04:16,2013-08-14,WFC,Strother James M,Sr. EVP,S - Sale,$43.35,"-9,307","69,200",-12%,"-$403,486",-1,-1,-2,+8
77,,2013-08-02 16:23:29,2013-07-31,WFC,Modjtabai Avid,Sr. EVP,S - Sale,$43.71,"-60,000","141,242",-30%,"-$2,622,600",0,-2,-7,+3
78,M,2013-08-02 16:15:09,2013-07-31,WFC,Carroll David M,Senior Exec. VP,S - Sale,$44.15,"-79,700","216,932",-27%,"-$3,518,947",0,-2,-7,+3
79,,2013-08-01 16:15:56,2013-07-30,WFC,Stumpf John G,"Pres, COB, CEO",S - Sale,$43.26,"-38,000","1,232,718",-3%,"-$1,643,880",+1,-2,-6,+6
80,,2013-07-30 12:59:44,2013-07-26,WFC,Strother James M,Sr. EVP,S - Sale,$43.48,"-10,016","69,203",-13%,"-$435,451",0,+3,-4,+8
81,,2013-07-30 12:56:13,2013-07-26,WFC,Loughlin Michael J,Sr. EVP,S - Sale,$43.52,"-70,953","130,488",-35%,"-$3,087,662",0,+3,-4,+8
82,,2013-07-30 12:50:39,2013-07-29,WFC,Heid Michael J,EVP,S - Sale,$43.29,"-2,936","64,461",-4%,"-$127,099",0,+3,-4,+8
83,,2013-07-25 14:38:53,2013-07-24,WFC,Hoyt David A,Sr. EVP,S - Sale,$44.60,"-101,886","820,790",-11%,"-$4,544,116",-1,-2,-3,+6
84,D,2013-07-17 12:37:59,2013-07-15,WFC,Levy Richard,"EVP, Controller",S - Sale+OE,$43.18,"-75,000","70,329",-52%,"-$3,238,500",+1,+4,+1,+7
85,,2013-07-17 12:00:36,2013-07-15,WFC,Heid Michael J,EVP,S - Sale,$43.07,"-6,906","61,679",-10%,"-$297,441",+1,+4,+1,+7
86,,2013-05-16 11:45:29,2013-05-15,WFC,Rhein Kevin A,Sr. EVP,S - Sale,$38.66,"-70,000","84,986",-45%,"-$2,706,025",0,+2,+2,+9
87,,2013-05-10 12:35:20,2013-05-09,WFC,Heid Michael J,EVP,S - Sale,$38.44,"-3,000","61,601",-5%,"-$115,320",0,+4,+9,+14
88,D,2013-05-06 13:46:40,2013-05-03,WFC,Rhein Kevin A,Sr. EVP,S - Sale+OE,$37.76,"-2,000","154,986",-1%,"-$75,520",0,+2,+8,+15
89,,2013-05-01 14:24:53,2013-04-30,WFC,Strother James M,Sr. EVP,S - Sale,$37.88,"-15,000","69,175",-18%,"-$568,200",-1,+1,+9,+14
90,,2013-05-01 14:20:11,2013-04-30,WFC,Rhein Kevin A,Sr. EVP,S - Sale,$37.84,"-80,801","74,825",-52%,"-$3,057,486",-1,+1,+9,+14
