,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type  ,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m
70,D,2019-12-03 17:22:16,2019-12-02,NKE,Parker Mark G,"COB, Pres, CEO",S - Sale+OE,$93.55,"-165,000","1,925,522",-8%,"-$15,435,798",,,,
71,D,2019-10-31 17:16:50,2019-10-29,NKE,Krane Hilary K,"EVP, CAO, GC",S - Sale+OE,$89.30,"-32,500","142,556",-19%,"-$2,902,250",,,,
72,D,2019-10-31 16:59:19,2019-10-30,NKE,Matheson Monique S.,EVP: HR,S - Sale+OE,$89.83,"-17,000","108,663",-14%,"-$1,527,110",,,,
73,D,2019-10-02 16:15:43,2019-09-30,NKE,Parker Mark G,"COB, Pres, CEO",S - Sale+OE,$93.42,"-165,000","1,925,522",-8%,"-$15,414,300",,,,
74,D,2019-09-27 16:44:35,2019-09-25,NKE,Hill Elliott,"PRES:CONSUMER, MKTPLC",S - Sale+OE,$92.50,"-90,000","120,894",-43%,"-$8,325,000",,,,
75,D,2019-09-27 16:43:26,2019-09-25,NKE,Campion Andrew,EVP: CFO,S - Sale+OE,$91.99,"-122,874","132,693",-48%,"-$11,303,661",,,,
76,,2019-09-13 16:22:55,2019-09-11,NKE,Campion Andrew,EVP: CFO,S - Sale,$86.96,"-6,301","135,567",-4%,"-$547,935",,,,
77,,2019-09-13 16:21:50,2019-09-11,NKE,Hill Elliott,"PRES:CONSUMER, MKTPLC",S - Sale,$86.96,"-2,770","120,894",-2%,"-$240,879",,,,
78,D,2019-08-05 17:00:27,2019-08-01,NKE,Slusher John F,EVP: GBL SPORTS MKTG,S - Sale+OE,$85.26,"-110,000","194,281",-36%,"-$9,378,600",,,,
79,D,2019-07-29 16:20:08,2019-07-26,NKE,Lechleiter John C,Dir,S - Sale+OE,$87.13,"-5,406","81,645",-6%,"-$471,025",,,,
80,,2019-07-29 16:18:38,2019-07-26,NKE,Hill Elliott,"PRES:CONSUMER, MKTPLC",S - Sale,$87.07,"-3,228","110,627",-3%,"-$281,052",,,,
81,,2019-07-16 16:43:30,2019-07-12,NKE,Krane Hilary K,"EVP, CAO, GC",S - Sale,$88.70,"-17,903","138,232",-11%,"-$1,587,996",,,,
82,D,2019-07-11 16:31:22,2019-07-09,NKE,Hill Elliott,"PRES:CONSUMER, MKTPLC",S - Sale+OE,$88.34,"-34,100","116,891",-23%,"-$3,012,394",,,,
83,D,2019-07-03 13:48:18,2019-07-02,NKE,Comstock Elizabeth J,Dir,S - Sale+OE,$84.84,"-24,000","14,813",-62%,"-$2,036,160",,,,
84,D,2019-04-17 16:42:45,2019-04-16,NKE,Sprunk Eric D,COO,S - Sale+OE,$87.82,"-40,004","142,998",-22%,"-$3,513,268",,,,
