,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type  ,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m
241,DM,2016-01-19 20:57:54,2016-01-15,SYK,Stryker Ronda E,Dir,S - Sale+OE,$90.78,"-12,000","25,299,274",0%,"-$1,089,300",-1,+3,+5,+34
242,M,2016-01-14 15:39:55,2016-01-13,SYK,Stryker Ronda E,Dir,S - Sale,$90.50,"-12,000","25,302,774",0%,"-$1,085,942",+2,+3,+9,+38
243,M,2016-01-12 13:15:00,2016-01-11,SYK,Stryker Ronda E,Dir,S - Sale,$88.01,"-12,000","25,314,774",0%,"-$1,056,172",+1,+5,+12,+41
244,M,2016-01-08 16:33:03,2016-01-07,SYK,Stryker Ronda E,Dir,S - Sale,$89.46,"-12,000","25,326,774",0%,"-$1,073,479",0,+3,+9,+40
245,M,2016-01-06 14:53:50,2016-01-05,SYK,Stryker Ronda E,Dir,S - Sale,$90.63,"-12,000","25,338,774",0%,"-$1,087,585",0,-2,+10,+34
246,D,2016-01-04 14:29:47,2015-12-31,SYK,Owen Katherine Ann,"VP, Strategy, Investor Rel.",S - Sale+OE,$93.45,"-12,144","14,304",-46%,"-$1,134,851",-3,-5,+7,+30
247,M,2016-01-04 11:42:20,2015-12-31,SYK,Stryker Ronda E,Dir,S - Sale,$91.67,"-12,000","25,350,774",0%,"-$1,100,013",-3,-5,+7,+30
248,M,2015-12-30 11:27:27,2015-12-29,SYK,Stryker Ronda E,Dir,S - Sale,$94.82,"-12,000","25,362,774",0%,"-$1,137,889",-1,-4,+5,+26
249,M,2015-12-28 13:15:21,2015-12-23,SYK,Stryker Ronda E,Dir,S - Sale,$93.89,"-18,000","25,374,774",0%,"-$1,690,027",0,-4,+5,+23
250,M,2015-12-22 14:48:19,2015-12-21,SYK,Stryker Ronda E,Dir,S - Sale,$91.54,"-12,000","25,392,774",0%,"-$1,098,526",+1,+4,+3,+29
251,M,2015-12-18 14:27:05,2015-12-17,SYK,Stryker Ronda E,Dir,S - Sale,$92.73,"-12,000","25,404,774",0%,"-$1,112,812",-2,+2,-1,+26
252,M,2015-12-16 15:09:22,2015-12-15,SYK,Stryker Ronda E,Dir,S - Sale,$92.61,"-12,000","25,416,774",0%,"-$1,111,301",+2,0,-1,+25
253,,2015-12-14 14:23:35,2015-12-14,SYK,Stryker Ronda E,Dir,S - Sale,$91.02,"-6,000","25,428,774",0%,"-$546,094",-1,-1,-3,+26
254,M,2015-12-11 12:00:08,2015-12-09,SYK,Stryker Ronda E,Dir,S - Sale,$92.96,"-18,000","25,434,774",0%,"-$1,673,349",-1,0,-4,+24
255,M,2015-12-08 14:24:00,2015-12-07,SYK,Stryker Ronda E,Dir,S - Sale,$93.82,"-12,000","25,452,774",0%,"-$1,125,794",-1,-3,-6,+22
256,M,2015-12-04 18:07:55,2015-12-01,SYK,Stryker Ronda E,Dir,S - Sale,$95.36,"-24,000","25,464,774",0%,"-$2,288,554",0,-2,-3,+22
257,M,2015-11-30 15:08:23,2015-11-27,SYK,Stryker Ronda E,Dir,S - Sale,$97.58,"-12,000","25,488,774",0%,"-$1,170,913",-2,-4,-3,+14
258,M,2015-11-25 16:44:49,2015-11-24,SYK,Stryker Ronda E,Dir,S - Sale,$96.04,"-12,000","25,500,774",0%,"-$1,152,430",+1,-1,-3,+16
259,M,2015-11-23 12:18:38,2015-11-19,SYK,Stryker Ronda E,Dir,S - Sale,$96.74,"-18,000","25,512,774",0%,"-$1,741,289",0,0,-4,+17
260,,2015-11-20 18:36:11,2015-11-18,SYK,Stryker Ronda E,Dir,S - Sale,$96.62,"-6,000","25,530,774",0%,"-$579,739",0,+2,-5,+15
261,M,2015-11-17 11:57:49,2015-11-16,SYK,Stryker Ronda E,Dir,S - Sale,$96.64,"-12,000","25,536,774",0%,"-$1,159,654",0,-1,-3,+15
262,,2015-11-13 15:57:11,2015-11-13,SYK,Stryker Ronda E,Dir,S - Sale,$95.94,"-6,000","25,548,774",0%,"-$575,638",0,0,-4,+18
