,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type  ,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m
0,,,,,,,,,,,,,,,,
1,D,2021-08-12 17:53:41,2021-08-10,APA,Joung Chansoo,Dir,S - Sale+OE,$19.06,"-20,000","25,285",-44%,"-$381,178",,,,
2,,2021-03-22 12:23:53,2021-03-18,APA,Riney Stephen J,"Exec Vice Pres, CFO",S - Sale,$19.38,"-35,000","194,713",-15%,"-$678,440",,,,
3,,2021-03-12 15:11:08,2021-03-12,APA,Ellis Juliet S,Dir,P - Purchase,$22.05,"+4,545","8,045",+130%,"+$100,217",,,,
