,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type  ,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m
57,D,2017-01-13 13:06:48,2017-01-11,GIS,Ryan Robert L,Dir,S - Sale+OE,$60.83,"-20,000","34,676",-37%,"-$1,216,594",0,+2,+3,
58,D,2016-08-22 15:22:49,2016-08-18,GIS,Rose Michael D,Dir,S - Sale+OE,$71.11,"-10,000","69,954",-13%,"-$711,149",0,-1,-9,-13
59,DM,2016-08-16 15:36:44,2016-08-12,GIS,Church John R,EVP,S - Sale+OE,$71.17,"-99,373","68,985",-59%,"-$7,072,210",-1,+1,-8,-10
60,D,2016-08-12 12:48:23,2016-08-10,GIS,Harmening Jeffrey L,"Pres, COO",S - Sale+OE,$71.05,"-33,150","115,123",-22%,"-$2,355,251",0,0,-7,-10
61,D,2016-07-19 14:01:41,2016-07-15,GIS,Young Jerald A,VP,S - Sale+OE,$72.03,"-27,890","61,733",-31%,"-$2,008,892",0,-1,-2,-13
62,DM,2016-07-07 17:17:04,2016-07-05,GIS,Rose Michael D,Dir,S - Sale+OE,$72.32,"-10,000","71,630",-12%,"-$723,226",+1,0,-2,-13
63,D,2016-07-06 18:04:39,2016-07-01,GIS,Terrell Dorothy A,Dir,S - Sale+OE,$71.70,"-13,556","63,542",-18%,"-$971,910",0,-1,-3,-13
64,D,2016-07-06 18:01:34,2016-07-01,GIS,Erickson Peter C,EVP,S - Sale+OE,$71.90,"-83,850","138,811",-38%,"-$6,028,857",0,-1,-3,-13
65,D,2016-07-05 15:35:23,2016-06-30,GIS,Danos Paul,Dir,S - Sale+OE,$71.53,"-20,000","23,799",-46%,"-$1,430,574",0,0,-1,-13
66,D,2016-05-13 19:01:15,2016-05-12,GIS,Mulligan Donal L,EVP,S - Sale+OE,$64.50,"-45,968","240,486",-16%,"-$2,964,936",0,-2,+1,-1
67,D,2016-04-07 17:51:14,2016-04-05,GIS,Terrell Dorothy A,Dir,S - Sale+OE,$64.51,"-10,280","63,351",-14%,"-$663,121",0,-1,-2,+1
68,D,2016-04-06 15:30:48,2016-04-04,GIS,Church John R,EVP,S - Sale+OE,$64.58,"-78,673","103,138",-43%,"-$5,080,320",0,-1,-3,+1
69,D,2016-04-04 16:11:57,2016-03-31,GIS,Odland Stephen A,Dir,S - Sale+OE,$63.34,"-8,695","62,355",-12%,"-$550,746",-2,-2,-4,-1
70,D,2016-03-21 17:17:13,2016-03-17,GIS,Nelson Kimberly A,SVP,S - Sale+OE,$61.80,"-83,850","109,507",-43%,"-$5,181,930",-1,+1,+2,+8
